id,laptop_ID,Company,Product,TypeName,Inches,Ram,Gpu,OpSys,Price_euros,Pantalla,Touchscreen,Marca_Procesador,Modelo_Procesador,Velocidad_Procesador,SSD,HDD,Flash Storage,Hybrid,Peso_KG
1107,947,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16GB,Intel Iris Graphics 540,Windows 10,1799.0,IPS,Yes,Intel,Core i7,2.2GHz,1 TB,0 GB,0 GB,0 GB,1.3
1153,259,Acer,Aspire 5,Notebook,17.3,4GB,Nvidia GeForce MX130,Windows 10,702.0,FHD,No,Intel,Core i3,2.7GHz,256 GB,0 GB,0 GB,0 GB,3.0
859,31,Chuwi,"LapBook 15.6""",Notebook,15.6,4GB,Intel HD Graphics,Windows 10,244.99,FHD,No,Intel,Atom x5,1.44GHz,0 GB,0 GB,64 GB,0 GB,1.89
190,1115,Dell,Latitude E5270,Ultrabook,12.5,4GB,Intel HD Graphics 520,Windows 7,1135.15,WXGA,No,Intel,Core i3,2.3GHz,0 GB,500 GB,0 GB,0 GB,1.5
773,1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,579.0,WXGA,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.91
876,772,Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,8GB,Intel HD Graphics 620,Windows 10,1129.0,IPS,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.2
118,817,Dell,Inspiron 7567,Gaming,15.6,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,1679.0,4K,No,Intel,Core i7,2.8GHz,512 GB,0 GB,0 GB,0 GB,2.62
246,269,Dell,Inspiron 3567,Notebook,15.6,8GB,AMD Radeon R5 M430,Windows 10,565.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.24
1069,631,HP,EliteBook 850,Notebook,15.6,4GB,Intel HD Graphics 520,Windows 7,932.0,WXGA,No,Intel,Core i5,2.3GHz,0 GB,500 GB,0 GB,0 GB,1.88
1219,667,Dell,Alienware 17,Gaming,17.3,32GB,Nvidia GeForce GTX 1070,Windows 10,3147.37,4K,No,Intel,Core i7,2.8GHz,512 GB,1 TB,0 GB,0 GB,4.42
1030,971,HP,ProBook x360,2 in 1 Convertible,11.6,4GB,Intel HD Graphics 505,Windows 10,775.0,WXGA,Yes,Intel,Pentium Quad Core,1.1GHz,256 GB,0 GB,0 GB,0 GB,1.45
589,912,Dell,XPS 13,2 in 1 Convertible,13.3,8GB,Intel HD Graphics 615,Windows 10,2013.1,IPS,Yes,Intel,Core i7,1.3GHz,512 GB,0 GB,0 GB,0 GB,1.24
1106,996,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,6GB,AMD Radeon 530,Windows 10,549.0,FHD,No,AMD,A12-Series,3.6GHz,256 GB,0 GB,0 GB,0 GB,2.2
1283,615,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,8GB,Intel HD Graphics 630,Windows 10,1299.0,FHD,Yes,Intel,Core i7,2.8GHz,256 GB,0 GB,0 GB,0 GB,2.0
1269,825,Razer,Blade Stealth,Ultrabook,12.5,16GB,Intel HD Graphics 620,Windows 10,1799.0,4K,Yes,Intel,Core i7,2.5GHz,512 GB,0 GB,0 GB,0 GB,1.29
1223,186,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,16GB,Intel UHD Graphics 620,Windows 10,1849.0,4K,Yes,Intel,Core i7,1.8GHz,512 GB,0 GB,0 GB,0 GB,1.4
161,33,HP,17-ak001nv (A6-9220/4GB/500GB/Radeon,Notebook,17.3,4GB,AMD Radeon 530,Windows 10,439.0,FHD,No,AMD,A6-Series,2.5GHz,0 GB,500 GB,0 GB,0 GB,2.71
124,1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,4GB,Intel HD Graphics 620,Windows 10,769.0,FHD,No,Intel,Core i3,2.4GHz,256 GB,0 GB,0 GB,0 GB,2.0
1198,1202,HP,Pavilion 15-BC000nv,Notebook,15.6,6GB,Nvidia GeForce GTX 960M,Windows 10,799.0,FHD,No,Intel,Core i7,2.6GHz,0 GB,1 TB,0 GB,0 GB,2.18
204,54,HP,ProBook 430,Notebook,13.3,8GB,Intel UHD Graphics 620,Windows 10,1103.0,FHD,No,Intel,Core i7,1.8GHz,512 GB,0 GB,0 GB,0 GB,1.49
18,114,Dell,XPS 13,Ultrabook,13.3,8GB,Intel Iris Plus Graphics 640,Windows 10,1379.0,IPS,Yes,Intel,Core i7,2.4GHz,256 GB,0 GB,0 GB,0 GB,1.23
84,93,Acer,Aspire 5,Notebook,15.6,8GB,Nvidia GeForce MX150,Windows 10,689.0,FHD,No,Intel,Core i7,1.8GHz,0 GB,1 TB,0 GB,0 GB,2.2
874,394,Dell,Precision 5520,Workstation,15.6,8GB,Nvidia Quadro M1200,Windows 10,2135.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,2.0
222,260,Dell,Vostro 5370,Ultrabook,13.3,8GB,Intel UHD Graphics 620,Windows 10,949.0,FHD,No,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.41
1158,564,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,6GB,Nvidia GeForce 940MX,Windows 10,949.0,IPS,No,Intel,Core i7,2.7GHz,128 GB,1 TB,0 GB,0 GB,2.8
1145,1118,HP,ZBook 17,Workstation,17.3,8GB,AMD FirePro W6150M,Windows 7,2899.0,FHD,No,Intel,Core i7,2.6GHz,0 GB,1 TB,0 GB,0 GB,3.0
1272,210,Dell,Inspiron 3567,Notebook,15.6,6GB,Intel HD Graphics 620,Windows 10,439.0,WXGA,Yes,Intel,Core i3,2.4GHz,0 GB,1 TB,0 GB,0 GB,2.3
1207,384,Asus,VivoBook E403NA,Notebook,14.0,4GB,Intel HD Graphics 500,Windows 10,286.0,WXGA,No,Intel,Celeron Dual Core,1.1GHz,0 GB,0 GB,32 GB,0 GB,1.5
430,726,Mediacom,Smartbook 142,Notebook,14.0,4GB,Intel HD Graphics 400,Windows 10,265.0,IPS,No,Intel,Atom Z8350,1.92GHz,0 GB,32 GB,0 GB,0 GB,1.4
1291,1228,Apple,"MacBook 12""",Ultrabook,12.0,8GB,Intel HD Graphics 515,Mac OS X,1279.0,IPS,No,Intel,Core M 1,1.2GHz,0 GB,0 GB,512 GB,0 GB,0.92
491,594,Lenovo,Thinkpad T460s,Ultrabook,14.0,12GB,Intel HD Graphics 520,Windows 10,1673.0,FHD,No,Intel,Core i7,2.6GHz,256 GB,0 GB,0 GB,0 GB,1.4
623,816,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,8GB,AMD Radeon R7 Graphics,Windows 10,629.0,WXGA,No,AMD,A12-Series,2.5GHz,0 GB,2 TB,0 GB,0 GB,2.04
147,448,Dell,Inspiron 5570,Notebook,15.6,4GB,AMD Radeon 530,Windows 10,749.0,FHD,No,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,2.2
33,884,Lenovo,Thinkpad 13,Notebook,13.3,4GB,Intel HD Graphics 620,Windows 10,735.0,FHD,No,Intel,Core i3,2.4GHz,180 GB,0 GB,0 GB,0 GB,1.44
943,995,Toshiba,Portege Z30-C-1CV,Notebook,13.3,4GB,Intel HD Graphics 520,Windows 7,1195.0,FHD,No,Intel,Core i5,2.3GHz,128 GB,0 GB,0 GB,0 GB,1.2
1253,801,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8GB,Intel HD Graphics 620,Windows 10,1970.0,FHD,Yes,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,0 GB,1.37
1097,952,Dell,Latitude 7480,Ultrabook,14.0,8GB,Intel HD Graphics 620,Windows 10,1639.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.36
866,224,Dell,Inspiron 5379,2 in 1 Convertible,13.3,16GB,Intel UHD Graphics 620,Windows 10,1279.0,FHD,Yes,Intel,Core i7,1.8GHz,512 GB,0 GB,0 GB,0 GB,1.62
558,1189,HP,ProBook 450,Notebook,15.6,16GB,Intel UHD Graphics 620,Windows 10,1159.0,FHD,No,Intel,Core i7,1.8GHz,512 GB,0 GB,0 GB,0 GB,2.1
1085,51,Lenovo,Yoga Book,2 in 1 Convertible,10.1,4GB,Intel HD Graphics 400,Android,319.0,IPS,Yes,Intel,Atom x5,1.44GHz,0 GB,0 GB,64 GB,0 GB,0.69
1041,1186,HP,Stream 14-AX000nv,Notebook,14.0,2GB,Intel HD Graphics 400,Windows 10,249.0,WXGA,No,Intel,Celeron Dual Core,1.6GHz,0 GB,0 GB,32 GB,0 GB,1.44
1277,571,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,839.0,FHD,No,Intel,Core i5,2.5GHz,128 GB,1 TB,0 GB,0 GB,2.5
1082,584,Lenovo,IdeaPad Y910-17ISK,Gaming,17.3,32GB,Nvidia GeForce GTX 1070,Windows 10,2663.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,1 TB,0 GB,0 GB,4.6
73,839,Razer,Blade Pro,Gaming,17.3,32GB,Nvidia GeForce GTX 1080,Windows 10,5499.0,4K,Yes,Intel,Core i7,2.9GHz,512 GB,0 GB,0 GB,0 GB,3.49
199,1075,Asus,Rog G752VL-GC088D,Gaming,17.3,16GB,Nvidia GeForce GTX 965M,No OS,998.0,FHD,No,Intel,Core i7,2.6GHz,0 GB,1 TB,0 GB,0 GB,4.0
1159,1112,MSI,GS70 Stealth,Gaming,17.3,8GB,Nvidia GeForce GTX 965M,Windows 10,1599.0,FHD,No,Intel,Core i7,2.6GHz,256 GB,0 GB,0 GB,0 GB,2.6
1208,946,HP,250 G6,Notebook,15.6,4GB,Intel HD Graphics 400,No OS,288.9,WXGA,No,Intel,Celeron Dual Core,1.6GHz,0 GB,1 TB,0 GB,0 GB,1.86
579,518,Acer,Aspire A515-51G,Notebook,15.6,4GB,Nvidia GeForce 940MX,Windows 10,639.0,FHD,No,Intel,Core i7,2.7GHz,0 GB,500 GB,0 GB,0 GB,2.2
302,515,HP,Envy 13-AB002nv,Ultrabook,13.3,8GB,Intel HD Graphics 620,Windows 10,1323.0,FHD,No,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,0 GB,1.34
818,1043,HP,Probook 470,Notebook,17.3,8GB,Nvidia GeForce 930MX,Windows 10,1080.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.63
1006,1309,Acer,Aspire ES1-531,Notebook,15.6,4GB,Intel HD Graphics 400,Linux,289.0,WXGA,No,Intel,Celeron Dual Core,1.6GHz,0 GB,500 GB,0 GB,0 GB,2.4
448,782,Dell,Inspiron 7567,Gaming,15.6,8GB,Nvidia GeForce GTX 1050,Windows 10,1099.0,FHD,No,Intel,Core i7,2.8GHz,0 GB,1 TB,0 GB,0 GB,2.62
919,111,MSI,GP62M 7REX,Gaming,15.6,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,1299.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,2.2
35,49,Dell,Inspiron 3567,Notebook,15.6,4GB,AMD Radeon R5 M430,Windows 10,639.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.3
1045,1099,Dell,Vostro 3568,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,750.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.18
596,897,Dell,Vostro 3568,Notebook,15.6,4GB,AMD Radeon R5 M420X,Linux,455.7,WXGA,No,Intel,Core i3,2.0GHz,0 GB,1 TB,0 GB,0 GB,2.18
1218,1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8GB,Intel HD Graphics 520,Windows 10,1637.0,QHD,Yes,Intel,Core i5,2.3GHz,256 GB,0 GB,0 GB,0 GB,1.36
214,573,Dell,Latitude 5580,Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,959.0,WXGA,No,Intel,Core i5,2.6GHz,0 GB,500 GB,0 GB,0 GB,1.93
469,203,HP,Probook 470,Notebook,17.3,8GB,Nvidia GeForce 930MX ,Windows 10,1045.0,FHD,No,Intel,Core i7,1.8GHz,256 GB,0 GB,0 GB,0 GB,2.5
933,889,Dell,Vostro 5568,Notebook,15.6,4GB,Nvidia GeForce 940MX,Windows 10,912.5,FHD,No,Intel,Core i5,2.5GHz,128 GB,1 TB,0 GB,0 GB,2.18
1249,582,Mediacom,SmartBook 141,Notebook,14.0,4GB,Intel HD Graphics,Windows 10,249.0,FHD,No,Intel,Atom x5,1.44GHz,32 GB,0 GB,0 GB,0 GB,1.4
803,17,Dell,Inspiron 3567,Notebook,15.6,8GB,AMD Radeon R5 M430,Windows 10,745.0,FHD,No,Intel,Core i7,2.7GHz,256 GB,0 GB,0 GB,0 GB,2.2
372,1295,Acer,Aspire ES1-531,Notebook,15.6,4GB,Intel HD Graphics 400,Linux,289.0,WXGA,No,Intel,Celeron Dual Core,1.6GHz,0 GB,500 GB,0 GB,0 GB,2.4
1287,539,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,8GB,Nvidia GeForce GTX 960M,Windows 10,1299.0,4K,No,Intel,Core i7,2.7GHz,256 GB,1 TB,0 GB,0 GB,2.0
506,227,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,8GB,Intel HD Graphics 520,Windows 10,1363.0,FHD,No,Intel,Core i7,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.2
775,898,Asus,Rog GL753VD-GC082T,Gaming,17.3,12GB,Nvidia GeForce GTX 1050,Windows 10,1369.9,FHD,No,Intel,Core i5,2.5GHz,128 GB,1 TB,0 GB,0 GB,2.2
281,1026,HP,Elitebook 840,Notebook,14.0,4GB,Intel HD Graphics 620,Windows 10,1590.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.48
234,639,Dell,Inspiron 7567,Gaming,15.6,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,1479.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,1 TB,0 GB,0 GB,2.62
782,1272,Dell,Inspiron 3552,Notebook,15.6,4GB,Intel HD Graphics,Windows 10,443.99,WXGA,No,Intel,Pentium Quad Core,1.6GHz,0 GB,500 GB,0 GB,0 GB,2.2
307,879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,8GB,Intel HD Graphics 620,Windows 10,902.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.56
106,676,Toshiba,Tecra Z50-D-10E,Notebook,15.6,8GB,Intel HD Graphics 620,Windows 10,1258.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.0
504,755,HP,250 G6,Notebook,15.6,8GB,Intel HD Graphics 520,Windows 10,539.0,FHD,No,Intel,Core i3,2GHz,256 GB,0 GB,0 GB,0 GB,1.86
1172,1040,HP,ProBook 650,Notebook,14.0,4GB,Intel HD Graphics 620,Windows 10,1189.0,WXGA,No,Intel,Core i5,2.5GHz,0 GB,500 GB,0 GB,0 GB,2.31
1276,344,Asus,X541NA (N3350/4GB/1TB/Linux),Notebook,15.6,4GB,Intel HD Graphics 500,Linux,274.99,WXGA,No,Intel,Celeron Dual Core,1.1GHz,0 GB,1 TB,0 GB,0 GB,2.0
228,1287,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4GB,Nvidia GeForce 920M,Windows 10,720.32,WXGA,No,Intel,Core i7,2.5GHz,0 GB,500 GB,0 GB,0 GB,2.2
424,890,HP,ProBook 450,Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,839.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.04
740,1067,HP,ProBook 450,Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,979.0,WXGA,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,2.04
415,552,HP,ProBook 450,Notebook,15.6,4GB,Intel HD Graphics 620,Windows 10,705.5,FHD,No,Intel,Core i3,2.4GHz,128 GB,0 GB,0 GB,0 GB,2.1
116,955,Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Notebook,17.3,4GB,Nvidia GeForce 920MX,Windows 10,530.0,IPS,No,Intel,Pentium Quad Core,1.6GHz,0 GB,1 TB,0 GB,0 GB,2.8
1009,869,Dell,Inspiron 5368,Notebook,13.3,8GB,Intel HD Graphics 520,Windows 10,649.0,FHD,Yes,Intel,Core i5,2.3GHz,0 GB,1 TB,0 GB,0 GB,1.62
79,776,Dell,Inspiron 7559,Gaming,15.6,16GB,Nvidia GeForce GTX 960M,Windows 10,1099.0,4K,Yes,Intel,Core i7,2.6GHz,128 GB,1 TB,0 GB,0 GB,2.72
1234,1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,4GB,AMD Radeon 520,Windows 10,478.89,FHD,No,AMD,A6-Series,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.91
272,833,Lenovo,ThinkPad X1,Ultrabook,14.0,8GB,Intel HD Graphics 620,Windows 10,1875.0,FHD,No,Intel,Core i5,2.5GHz,0 GB,0 GB,256 GB,0 GB,1.13
247,1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,16GB,Nvidia GeForce GTX 960M,Windows 10,1339.0,FHD,No,Intel,Core i7,2.6GHz,128 GB,1 TB,0 GB,0 GB,2.59
1178,537,Dell,Alienware 17,Gaming,17.3,16GB,Nvidia GeForce GTX 1070,Windows 10,3012.77,FHD,No,Intel,Core i7,2.8GHz,128 GB,1 TB,0 GB,0 GB,4.42
409,1212,Dell,Inspiron 7378,2 in 1 Convertible,13.3,8GB,Intel HD Graphics 620,Windows 10,1199.0,FHD,Yes,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.6
46,1096,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,32GB,Nvidia GeForce GTX 980M,Windows 10,3240.0,FHD,No,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,1.0 TB,4.6
52,710,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,8GB,AMD Radeon R7,Windows 10,429.0,WXGA,No,AMD,A12-Series,3.6GHz,0 GB,1 TB,0 GB,0 GB,2.2
855,512,Lenovo,ThinkPad 13,Notebook,13.3,8GB,Intel HD Graphics 620,Windows 10,949.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.44
1273,1278,Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14.0,4GB,Intel HD Graphics 520,Windows 10,833.01,FHD,Yes,Intel,Core i5,2.3GHz,128 GB,0 GB,0 GB,0 GB,1.8
1095,257,Asus,X505BP-BR019T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,4GB,AMD Radeon R5 M420,Windows 10,469.0,WXGA,No,AMD,A9-Series,3GHz,0 GB,1 TB,0 GB,0 GB,1.68
254,1264,Dell,Latitude 5480,Notebook,14.0,4GB,Intel HD Graphics 620,Windows 10,875.0,WXGA,No,Intel,Core i5,2.5GHz,0 GB,500 GB,0 GB,0 GB,1.6
431,387,Lenovo,V310-15ISK (i3-6006U/4GB/128GB/FHD/No,Notebook,15.6,4GB,Intel HD Graphics 520,No OS,403.5,FHD,No,Intel,Core i3,2GHz,128 GB,0 GB,0 GB,0 GB,1.85
19,654,Acer,Swift 3,Ultrabook,14.0,8GB,Intel Graphics 620,Windows 10,919.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.8
213,704,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,14.0,16GB,Intel HD Graphics 620,Windows 10,1749.0,FHD,Yes,Intel,Core i7,2.7GHz,512 GB,0 GB,0 GB,0 GB,1.38
339,460,Lenovo,ThinkPad T470,Notebook,14.0,8GB,Intel HD Graphics 620,Windows 10,1345.0,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.65
223,578,HP,14-am079na (N3710/8GB/2TB/W10),Notebook,14.0,8GB,Intel HD Graphics 405,Windows 10,389.0,WXGA,No,Intel,Pentium Quad Core,1.6GHz,0 GB,2 TB,0 GB,0 GB,1.94
456,1084,Apple,"MacBook 12""",Ultrabook,12.0,8GB,Intel HD Graphics 515,Mac OS X,1300.0,IPS,No,Intel,Core M 1,1.1GHz,0 GB,0 GB,256 GB,0 GB,0.92
986,280,Dell,Inspiron 5567,Notebook,15.6,12GB,Intel HD Graphics 620,Windows 10,713.07,WXGA,No,Intel,Core i7,2.7GHz,0 GB,1 TB,0 GB,0 GB,2.3
253,1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,4GB,Intel HD Graphics 520,No OS,398.0,WXGA,No,Intel,Core i5,2.3GHz,0 GB,500 GB,0 GB,0 GB,2.1
4,1284,HP,Pavilion 15-AW003nv,Notebook,15.6,6GB,AMD Radeon R7 M440,Windows 10,549.99,FHD,No,AMD,A9-Series,2.9GHz,0 GB,0 GB,0 GB,1.0 TB,2.04
1134,709,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4GB,AMD Radeon 530,Windows 10,399.0,FHD,No,AMD,A9-Series,2.9GHz,256 GB,0 GB,0 GB,0 GB,2.2
1137,595,Lenovo,Ideapad 320-15IKBR,Notebook,15.6,12GB,Intel HD Graphics 620,Windows 10,609.0,WXGA,Yes,Intel,Core i7,1.8GHz,0 GB,1 TB,0 GB,0 GB,2.2
137,196,Xiaomi,Mi Notebook,Ultrabook,13.3,8GB,Nvidia GeForce MX150,No OS,999.9,FHD,No,Intel,Core i5,2.5GHz,256 GB,0 GB,0 GB,0 GB,1.3
1187,1094,HP,Probook 650,Notebook,15.6,4GB,Intel HD Graphics 520,Windows 7,940.0,FHD,No,Intel,Core i5,2.3GHz,0 GB,500 GB,0 GB,0 GB,2.31
12,482,Dell,Latitude E5470,Notebook,14.0,8GB,Intel HD Graphics 520,Windows 10,740.0,WXGA,No,Intel,Core i3,2.3GHz,128 GB,0 GB,0 GB,0 GB,1.79
478,176,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4GB,AMD Radeon R4 Graphics,No OS,309.0,WXGA,No,AMD,A6-Series,2.9GHz,0 GB,500 GB,0 GB,0 GB,2.2
207,1225,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4GB,AMD Radeon R2 Graphics,Windows 10,299.0,WXGA,No,AMD,E-Series,2.2GHz,0 GB,500 GB,0 GB,0 GB,2.2
793,576,Lenovo,ThinkPad L470,Notebook,14.0,4GB,Intel HD Graphics 620,Windows 10,990.0,WXGA,No,Intel,Core i5,2.5GHz,0 GB,500 GB,0 GB,0 GB,2.02
1133,204,Dell,Inspiron 7577,Gaming,15.6,16GB,Nvidia GeForce GTX 1060,Windows 10,1845.0,4K,No,Intel,Core i7,2.8GHz,512 GB,1 TB,0 GB,0 GB,2.65
266,188,Xiaomi,Mi Notebook,Notebook,15.6,8GB,Nvidia GeForce MX150,No OS,1199.0,FHD,No,Intel,Core i5,1.6GHz,256 GB,0 GB,0 GB,0 GB,1.95
1052,752,Lenovo,Thinkpad P51s,Workstation,15.6,16GB,Nvidia Quadro M520M,Windows 10,3299.0,4K,No,Intel,Core i7,2.8GHz,1 TB,0 GB,0 GB,0 GB,2.5
241,1291,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,6GB,AMD Radeon R5 M330,Windows 10,764.0,WXGA,No,Intel,Core i7,2.5GHz,0 GB,1 TB,0 GB,0 GB,2.19
89,973,Acer,Chromebook C738T-C2EJ,2 in 1 Convertible,11.6,4GB,Intel HD Graphics 400,Chrome OS,389.0,WXGA,Yes,Intel,Celeron Dual Core,1.6GHz,0 GB,0 GB,32 GB,0 GB,1.25
716,1018,Toshiba,Portege Z30-C-16H,Notebook,13.3,4GB,Intel HD Graphics 520,Windows 10,1195.0,FHD,No,Intel,Core i5,2.3GHz,128 GB,0 GB,0 GB,0 GB,1.2
517,1071,Acer,Aspire ES1-523,Notebook,15.6,8GB,AMD Radeon R5,Windows 10,449.0,WXGA,No,AMD,A8-Series,2.2GHz,0 GB,1 TB,0 GB,0 GB,2.4
891,965,Dell,Latitude 7480,Ultrabook,14.0,8GB,Intel HD Graphics 620,Windows 10,1775.0,FHD,No,Intel,Core i7,2.8GHz,256 GB,0 GB,0 GB,0 GB,1.36
1179,1313,Dell,Inspiron 3567,Notebook,15.6,8GB,AMD Radeon R5 M430,Linux,805.99,WXGA,No,Intel,Core i7,2.7GHz,0 GB,1 TB,0 GB,0 GB,2.3
