id,laptop_ID,Company,Inches,Gpu,Price_euros,Pantalla,Marca_Procesador,Modelo_Procesador,SSD,HDD,Flash Storage,Hybrid,Categoria_Peso,Velocidad_Procesador_GHz,S.O,Ram_GB,Tipo_Portatil,Nombre_Producto
1009,869,Dell,13.3,Intel HD Graphics 520,649.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.3,Windows 10,8,Notebook,Inspiron 5368
79,776,Dell,15.6,Nvidia GeForce GTX 960M,1099.0,4K,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 10,16,Gaming,Inspiron 7559
1234,1173,HP,15.6,AMD Radeon 520,478.89,FHD,AMD,A6-Series,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,15-bw002nv
272,833,Lenovo,14.0,Intel HD Graphics 620,1875.0,FHD,Intel,Core i5,0 GB,0 GB,256 GB,0 GB,Ligero,2.5,Windows 10,8,Ultrabook,ThinkPad X1
247,1124,Asus,15.6,Nvidia GeForce GTX 960M,1339.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 10,16,Gaming,Rog GL552VW-CN470T
1178,537,Dell,17.3,Nvidia GeForce GTX 1070,3012.77,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16,Gaming,Alienware 17
409,1212,Dell,13.3,Intel HD Graphics 620,1199.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Convertible,Inspiron 7378
46,1096,Lenovo,17.3,Nvidia GeForce GTX 980M,3240.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,1.0 TB,Pesado,2.7,Windows 10,32,Gaming,IdeaPad Y900-17ISK
52,710,Lenovo,15.6,AMD Radeon R7,429.0,WXGA,AMD,A12-Series,0 GB,1 TB,0 GB,0 GB,Medio,3.6,Windows 10,8,Notebook,IdeaPad 320-15ABR
855,512,Lenovo,13.3,Intel HD Graphics 620,949.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8,Notebook,ThinkPad 13
1273,1278,Lenovo,14.0,Intel HD Graphics 520,833.01,FHD,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,4,Convertible,Yoga 500-14IBD
1095,257,Asus,15.6,AMD Radeon R5 M420,469.0,WXGA,AMD,A9-Series,0 GB,1 TB,0 GB,0 GB,Medio,3.0,Windows 10,4,Notebook,X505BP-BR019T
254,1264,Dell,14.0,Intel HD Graphics 620,875.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,Latitude 5480
431,387,Lenovo,15.6,Intel HD Graphics 520,403.5,FHD,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.0,No OS,4,Notebook,V310-15ISK
19,654,Acer,14.0,Intel Graphics 620,919.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Ultrabook,Swift 3
213,704,Lenovo,14.0,Intel HD Graphics 620,1749.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,16,Convertible,Yoga 910-13IKB
339,460,Lenovo,14.0,Intel HD Graphics 620,1345.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8,Notebook,ThinkPad T470
223,578,HP,14.0,Intel HD Graphics 405,389.0,WXGA,Intel,Pentium Quad Core,0 GB,2 TB,0 GB,0 GB,Medio,1.6,Windows 10,8,Notebook,14-am079na
456,1084,Apple,12.0,Intel HD Graphics 515,1300.0,IPS,Intel,Core M 1,0 GB,0 GB,256 GB,0 GB,Ligero,1.1,Mac OS X,8,Ultrabook,"MacBook 12"""
986,280,Dell,15.6,Intel HD Graphics 620,713.07,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.7,Windows 10,12,Notebook,Inspiron 5567
253,1191,Lenovo,15.6,Intel HD Graphics 520,398.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,No OS,4,Notebook,V110-15ISK
4,1284,HP,15.6,AMD Radeon R7 M440,549.99,FHD,AMD,A9-Series,0 GB,0 GB,0 GB,1.0 TB,Medio,2.9,Windows 10,6,Notebook,Pavilion 15-AW003nv
1134,709,Lenovo,15.6,AMD Radeon 530,399.0,FHD,AMD,A9-Series,256 GB,0 GB,0 GB,0 GB,Medio,2.9,Windows 10,4,Notebook,IdeaPad 320-15AST
1137,595,Lenovo,15.6,Intel HD Graphics 620,609.0,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,1.8,Windows 10,12,Notebook,Ideapad 320-15IKBR
137,196,Xiaomi,13.3,Nvidia GeForce MX150,999.9,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,No OS,8,Ultrabook,Mi Notebook
1187,1094,HP,15.6,Intel HD Graphics 520,940.0,FHD,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 7,4,Notebook,Probook 650
12,482,Dell,14.0,Intel HD Graphics 520,740.0,WXGA,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,8,Notebook,Latitude E5470
478,176,Lenovo,15.6,AMD Radeon R4 Graphics,309.0,WXGA,AMD,A6-Series,0 GB,500 GB,0 GB,0 GB,Medio,2.9,No OS,4,Notebook,IdeaPad 320-15AST
207,1225,Lenovo,15.6,AMD Radeon R2 Graphics,299.0,WXGA,AMD,E-Series,0 GB,500 GB,0 GB,0 GB,Medio,2.2,Windows 10,4,Notebook,IdeaPad 320-15AST
793,576,Lenovo,14.0,Intel HD Graphics 620,990.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4,Notebook,ThinkPad L470
1133,204,Dell,15.6,Nvidia GeForce GTX 1060,1845.0,4K,Intel,Core i7,512 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16,Gaming,Inspiron 7577
266,188,Xiaomi,15.6,Nvidia GeForce MX150,1199.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,No OS,8,Notebook,Mi Notebook
1052,752,Lenovo,15.6,Nvidia Quadro M520M,3299.0,4K,Intel,Core i7,1 TB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,16,Workstation,Thinkpad P51s
241,1291,HP,15.6,AMD Radeon R5 M330,764.0,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,6,Notebook,15-AC110nv
89,973,Acer,11.6,Intel HD Graphics 400,389.0,WXGA,Intel,Celeron Dual Core,0 GB,0 GB,32 GB,0 GB,Ligero,1.6,Chrome OS,4,Convertible,Chromebook C738T-C2EJ
716,1018,Toshiba,13.3,Intel HD Graphics 520,1195.0,FHD,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Ligero,2.3,Windows 10,4,Notebook,Portege Z30-C-16H
517,1071,Acer,15.6,AMD Radeon R5,449.0,WXGA,AMD,A8-Series,0 GB,1 TB,0 GB,0 GB,Medio,2.2,Windows 10,8,Notebook,Aspire ES1-523
891,965,Dell,14.0,Intel HD Graphics 620,1775.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.8,Windows 10,8,Ultrabook,Latitude 7480
1179,1313,Dell,15.6,AMD Radeon R5 M430,805.99,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.7,Linux,8,Notebook,Inspiron 3567
